Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83669;19/01/1993;1200;42,5;;18,4;;;;;;
83669;20/01/1993;0000;;30;;8,1;1,5;23,74;69;2;
83669;20/01/1993;1200;0;;19,6;;;;;;
83669;21/01/1993;0000;;30;;5,4;3,6;23,58;80;1,666667;
83669;21/01/1993;1200;2;;19;;;;;;
83669;22/01/1993;0000;;31;;11,1;3,5;25,14;61,25;1,666667;
83669;22/01/1993;1200;1,4;;19,6;;;;;;
83669;23/01/1993;0000;;30,3;;7;6;24,48;74,75;0,333333;
83669;23/01/1993;1200;0;;20,8;;;;;;
83669;24/01/1993;0000;;30;;3,9;3;24,36;74,5;0;
83669;24/01/1993;1200;0;;20,9;;;;;;
83669;25/01/1993;0000;;32,4;;5,9;3,3;24,02;78;1,333333;
83669;25/01/1993;1200;0;;19,7;;;;;;
83669;26/01/1993;0000;;31;;3,5;2,7;24,34;82,25;0,666667;
83669;26/01/1993;1200;16,1;;20;;;;;;
83669;27/01/1993;0000;;29,7;;1,3;2,3;23,38;79;0,666667;
83669;27/01/1993;1200;0,2;;20;;;;;;
83669;28/01/1993;0000;;31,9;;9,1;2,6;24,96;72;1;
83669;28/01/1993;1200;0;;19,6;;;;;;
83669;29/01/1993;0000;;33,2;;10;4,2;25,64;70,25;0,666667;
83669;29/01/1993;1200;1;;20,1;;;;;;
83669;30/01/1993;0000;;34;;9,5;4,9;27,1;62,75;1,666667;
83669;30/01/1993;1200;0;;21,5;;;;;;
83669;31/01/1993;0000;;32,4;;2,3;5,7;23,72;78;1,666667;
83669;31/01/1993;1200;0;;20;;;;;;
83669;01/02/1993;0000;;31,7;;4,7;3,2;23,12;87,25;1;
83669;01/02/1993;1200;19,7;;18,1;;;;;;
83669;02/02/1993;0000;;30,4;;5,9;2;23,78;74,25;1,333333;
83669;02/02/1993;1200;16,4;;18,7;;;;;;
83669;03/02/1993;0000;;29,2;;1,9;3;22,86;80;2;
83669;03/02/1993;1200;9;;19,7;;;;;;
83669;04/02/1993;0000;;29,7;;5,9;2,7;24,18;74,75;2,333333;
83669;04/02/1993;1200;0,1;;20,3;;;;;;
83669;05/02/1993;0000;;25,8;;0;2,8;21,74;91,75;1,666667;
83669;05/02/1993;1200;23,7;;19,7;;;;;;
83669;06/02/1993;0000;;27,2;;2;1;22,74;86,25;0;
83669;06/02/1993;1200;24,9;;20,2;;;;;;
83669;07/02/1993;0000;;30;;4;1,1;22,86;90,5;1;
83669;07/02/1993;1200;35,7;;19,6;;;;;;
83669;08/02/1993;0000;;30,8;;6,8;2,2;23,58;80;1,333333;
83669;08/02/1993;1200;16,4;;20,2;;;;;;
83669;09/02/1993;0000;;28,6;;0,5;2,6;23,54;84,25;1;
83669;09/02/1993;1200;49,9;;20,6;;;;;;
83669;10/02/1993;0000;;28,4;;0,3;2,2;23,26;84,25;1,666667;
83669;10/02/1993;1200;16,7;;20,1;;;;;;
83669;11/02/1993;0000;;28,6;;2,2;2;22,44;87;1;
83669;11/02/1993;1200;0,1;;20,2;;;;;;
83669;12/02/1993;0000;;29;;4,5;1,8;21,72;84,75;2,333333;
83669;12/02/1993;1200;8,3;;18,3;;;;;;
83669;13/02/1993;0000;;30,4;;7,1;2;22,58;82,5;2;
83669;13/02/1993;1200;34,2;;18;;;;;;
83669;14/02/1993;0000;;28;;2,5;2,4;23,02;87,5;1;
83669;14/02/1993;1200;8,6;;20,3;;;;;;
83669;15/02/1993;0000;;26,8;;1,8;1,4;22,9;86,5;1,333333;
83669;15/02/1993;1200;19,4;;20,6;;;;;;
83669;16/02/1993;0000;;27,4;;0,7;1,7;22,9;86;1;
83669;16/02/1993;1200;3,3;;20,3;;;;;;
83669;17/02/1993;0000;;28,8;;1,4;1,6;23,34;85;1;
83669;17/02/1993;1200;7,8;;20,2;;;;;;
83669;18/02/1993;0000;;29,2;;2,6;2;22,04;92,75;1;
83669;18/02/1993;1200;14,3;;19,5;;;;;;
83669;19/02/1993;0000;;30,7;;5,4;1,4;22,9;80,25;0,666667;
83669;19/02/1993;1200;40,1;;19,5;;;;;;
83669;20/02/1993;0000;;26,6;;3,7;2,8;22,22;78;0,333333;
83669;20/02/1993;1200;0,2;;19,4;;;;;;
83669;21/02/1993;0000;;28,8;;2,4;2,3;21,6;83,5;0,666667;
83669;21/02/1993;1200;0;;18,3;;;;;;
83669;22/02/1993;0000;;28;;2,3;2,4;21,36;85,75;0,333333;
83669;22/02/1993;1200;4,2;;18,2;;;;;;
83669;23/02/1993;0000;;27,9;;2,4;1,8;22,14;85,5;1;
83669;23/02/1993;1200;35,3;;18,6;;;;;;
83669;24/02/1993;0000;;27,5;;2,1;1,7;22,1;85,75;2;
83669;24/02/1993;1200;2,6;;19,1;;;;;;
83669;25/02/1993;0000;;30,8;;10,1;1,5;23,8;68;1;
83669;25/02/1993;1200;1,8;;16,7;;;;;;
83669;26/02/1993;0000;;29,4;;5,2;4,1;23,26;81,75;2;
83669;26/02/1993;1200;0;;19,9;;;;;;
83669;27/02/1993;0000;;28,4;;1,8;1,8;22,3;82,75;2;
83669;27/02/1993;1200;5;;19;;;;;;
83669;28/02/1993;0000;;30;;3;2;23,44;81,75;1;
83669;28/02/1993;1200;1,7;;18,5;;;;;;
83669;01/03/1993;0000;;30,4;;7,2;2,6;23,18;81,5;1;
83669;01/03/1993;1200;2,3;;19,7;;;;;;
83669;02/03/1993;0000;;31,2;;9,2;2,3;23,78;76,75;0,666667;
83669;02/03/1993;1200;3,3;;19;;;;;;
83669;03/03/1993;0000;;31,2;;7;3,2;23,92;76,5;1;
83669;03/03/1993;1200;1,6;;20,1;;;;;;
83669;04/03/1993;0000;;31,4;;7,2;3;24,68;69,5;1,666667;
83669;04/03/1993;1200;0;;19,8;;;;;;
83669;05/03/1993;0000;;31,6;;8,4;3,5;24,32;68,5;1,666667;
83669;05/03/1993;1200;1;;19;;;;;;
83669;06/03/1993;0000;;32,8;;10,6;4;24,9;62,75;1,333333;
83669;06/03/1993;1200;0;;20,1;;;;;;
83669;07/03/1993;0000;;32,9;;10,6;4,8;23,3;66,75;0;
83669;07/03/1993;1200;0;;15,7;;;;;;
83669;08/03/1993;0000;;33,8;;9;4,6;24,46;62;1;
83669;08/03/1993;1200;0;;16,5;;;;;;
83669;09/03/1993;0000;;34,8;;10,1;5;26,4;58,5;0,666667;
83669;09/03/1993;1200;0;;17,8;;;;;;
83669;10/03/1993;0000;;35,2;;9,7;6,4;27,02;58,25;2,333333;
83669;10/03/1993;1200;0;;19,8;;;;;;
83669;11/03/1993;0000;;33,6;;9,9;5,6;25,92;64,5;0,333333;
83669;11/03/1993;1200;0;;20;;;;;;
83669;12/03/1993;0000;;33,4;;9,2;5,1;25,94;60,5;3;
83669;12/03/1993;1200;0;;19,5;;;;;;
83669;13/03/1993;0000;;33;;10;4,9;24,36;63,5;1,666667;
83669;13/03/1993;1200;0;;17,3;;;;;;
83669;14/03/1993;0000;;33;;9,3;5,8;24,74;59,5;1,666667;
83669;14/03/1993;1200;0;;17,4;;;;;;
83669;15/03/1993;0000;;31,8;;2,5;6,2;23,68;72,75;0,333333;
83669;15/03/1993;1200;2,4;;19,9;;;;;;
83669;16/03/1993;0000;;32,6;;9,2;3,5;23,82;70;1,666667;
83669;16/03/1993;1200;0;;18,2;;;;;;
83669;17/03/1993;0000;;32,2;;8,2;4;24,14;71,5;0,666667;
83669;17/03/1993;1200;0;;18,4;;;;;;
83669;18/03/1993;0000;;30,5;;2,5;4,1;23,44;80;0,333333;
83669;18/03/1993;1200;0,1;;20;;;;;;
83669;19/03/1993;0000;;27,9;;2,5;2,2;22,34;86;0,666667;
83669;19/03/1993;1200;3;;18,3;;;;;;
83669;20/03/1993;0000;;30,4;;4,7;1,7;23,82;77,25;0,666667;
83669;20/03/1993;1200;2,7;;20;;;;;;
83669;21/03/1993;0000;;28,2;;2,6;3,8;23,46;85,5;1;
83669;21/03/1993;1200;0;;20,1;;;;;;
83669;22/03/1993;0000;;27,6;;2,6;2,7;22,92;78,25;3;
83669;22/03/1993;1200;42,8;;19;;;;;;
83669;23/03/1993;0000;;30;;4,9;2;22,66;87,75;1;
83669;23/03/1993;1200;4,2;;18,7;;;;;;
83669;24/03/1993;0000;;31,2;;7,5;1,8;23,34;80,75;1,333333;
83669;24/03/1993;1200;27,4;;19,3;;;;;;
83669;25/03/1993;0000;;25,9;;0,5;2;22,02;87,75;1,333333;
83669;25/03/1993;1200;20;;19,8;;;;;;
83669;26/03/1993;0000;;30,4;;2,9;1,4;23,16;81,25;0,333333;
83669;26/03/1993;1200;0,2;;19,1;;;;;;
83669;27/03/1993;0000;;31,2;;7,6;2,2;24,42;73,25;2,333333;
83669;27/03/1993;1200;0;;18,9;;;;;;
83669;28/03/1993;0000;;29;;2,4;3,2;22,82;83,75;0,666667;
83669;28/03/1993;1200;5,6;;19,8;;;;;;
83669;29/03/1993;0000;;24,8;;0,1;1,9;22,26;89,75;0;
83669;29/03/1993;1200;29,7;;20,4;;;;;;
83669;30/03/1993;0000;;29,8;;4,6;1;23,02;82,5;2;
83669;30/03/1993;1200;3,2;;19,1;;;;;;
83669;31/03/1993;0000;;29,6;;6;1,8;23,54;79,25;1,333333;
83669;31/03/1993;1200;0;;20;;;;;;
83669;01/04/1993;0000;;25,2;;1,8;2,5;21,32;89,75;0;
83669;01/04/1993;1200;18,6;;19,2;;;;;;
83669;02/04/1993;0000;;26,2;;1,4;0,9;21,94;83;0;
83669;02/04/1993;1200;12;;19,3;;;;;;
83669;03/04/1993;0000;;;;4;;;;;
83669;03/04/1993;1200;2,2;;;;;;;;
83669;04/04/1993;0000;;29,8;;9,2;2,6;22,12;81;0,333333;
83669;04/04/1993;1200;1,1;;16,5;;;;;;
83669;05/04/1993;0000;;31,4;;9,1;2,8;24,76;74,25;1,666667;
83669;05/04/1993;1200;0;;18,5;;;;;;
83669;06/04/1993;0000;;30,2;;6,3;3,2;24,02;81,25;1,333333;
83669;06/04/1993;1200;0,5;;21,4;;;;;;
83669;07/04/1993;1200;0,3;;;;;;;;
83669;08/04/1993;0000;;30,7;;5,1;5,8;23,96;83,75;1;
83669;08/04/1993;1200;0;;19;;;;;;
83669;09/04/1993;0000;;24,3;;3,9;2,3;20,04;84,75;0,666667;
83669;09/04/1993;1200;27,8;;18,5;;;;;;
83669;10/04/1993;1200;0;;;;;;;;
83669;11/04/1993;0000;;28,1;;5,3;5,1;21,36;81,25;1;
83669;11/04/1993;1200;0;;13,6;;;;;;
83669;12/04/1993;0000;;29,2;;8,6;2,6;23,14;76;1,333333;
83669;12/04/1993;1200;19,2;;20;;;;;;
83669;13/04/1993;0000;;30;;5,6;3;23,02;87,75;0,333333;
83669;13/04/1993;1200;0;;19,9;;;;;;
83669;14/04/1993;0000;;30,5;;9;2;22,32;81,75;0,666667;
83669;14/04/1993;1200;5;;17,8;;;;;;
83669;15/04/1993;0000;;31;;9,3;3;22,58;80,5;0,666667;
83669;15/04/1993;1200;5,7;;17;;;;;;
83669;16/04/1993;0000;;30,8;;9,3;3,1;22,06;69,25;0,666667;
83669;16/04/1993;1200;0;;17,2;;;;;;
83669;17/04/1993;0000;;;;9,6;;;;;
83669;17/04/1993;1200;0;;;;;;;;
83669;18/04/1993;0000;;30,4;;9,1;8;22,34;73,75;1,333333;
83669;18/04/1993;1200;0;;15,2;;;;;;
83669;19/04/1993;0000;;31,2;;9,1;3,7;23,38;70,25;1;
83669;19/04/1993;1200;0;;15,8;;;;;;
83669;20/04/1993;0000;;31,3;;9,1;3,9;23,64;72,75;0,333333;
83669;20/04/1993;1200;0;;18,2;;;;;;
83669;21/04/1993;0000;;31,2;;9,2;3;22,6;75,5;0,333333;
83669;21/04/1993;1200;0;;17,2;;;;;;
83669;22/04/1993;0000;;29,9;;8,7;3,5;23,28;71,5;1;
83669;22/04/1993;1200;0;;19,8;;;;;;
83669;23/04/1993;0000;;29,8;;5,5;4,3;21,96;77,5;1,666667;
83669;23/04/1993;1200;0;;18,9;;;;;;
83669;24/04/1993;0000;;;;8,7;;;;;
83669;24/04/1993;1200;42,2;;;;;;;;
83669;25/04/1993;0000;;28,6;;8,6;4,9;20,08;80,75;0;
83669;25/04/1993;1200;0;;15;;;;;;
83669;26/04/1993;0000;;28,8;;9,1;2,6;20,74;76,5;1;
83669;26/04/1993;1200;0;;14,8;;;;;;
83669;27/04/1993;0000;;28,4;;9;3,2;20,94;73,5;0,666667;
83669;27/04/1993;1200;0;;14,7;;;;;;
83669;28/04/1993;0000;;28,9;;8,9;4,3;23;68,75;1,333333;
83669;28/04/1993;1200;0;;17;;;;;;
83669;29/04/1993;0000;;28,8;;9,1;4,2;21,64;69,25;1,666667;
83669;29/04/1993;1200;0;;17,2;;;;;;
83669;30/04/1993;0000;;28,8;;9;4,6;22,54;69,25;1,333333;
83669;30/04/1993;1200;0;;17;;;;;;
83669;01/05/1993;0000;;;;8,1;;;;;
83669;01/05/1993;1200;0;;;;;;;;
83669;02/05/1993;0000;;29,4;;4,5;8,1;21,54;75,25;0;
83669;02/05/1993;1200;0;;15,8;;;;;;
83669;03/05/1993;0000;;28,2;;3,9;3,4;22;77,75;0,666667;
83669;03/05/1993;1200;1,2;;18,3;;;;;;
83669;04/05/1993;0000;;29,5;;6,5;2,5;22,26;71,25;1;
83669;04/05/1993;1200;0;;16,6;;;;;;
83669;05/05/1993;0000;;28,4;;7,3;3,2;21,2;82,75;0,666667;
83669;05/05/1993;1200;0;;18,5;;;;;;
83669;06/05/1993;0000;;24,6;;5,1;2,3;20,12;83,25;0,666667;
83669;06/05/1993;1200;13;;15,5;;;;;;
83669;07/05/1993;0000;;28,5;;9,5;2,8;20,72;75;2;
83669;07/05/1993;1200;0;;17;;;;;;
83669;08/05/1993;0000;;;;9,7;;;;;
83669;08/05/1993;1200;0;;;;;;;;
83669;09/05/1993;0000;;27,8;;9,1;8,6;21,48;63,75;2,333333;
83669;09/05/1993;1200;0;;14,5;;;;;;
83669;10/05/1993;0000;;28,1;;9;4;19,24;72,5;0,666667;
83669;10/05/1993;1200;0;;12,8;;;;;;
83669;11/05/1993;0000;;28,7;;9;2,9;18,64;73;0,666667;
83669;11/05/1993;1200;0;;12,8;;;;;;
83669;12/05/1993;0000;;29,8;;;3,2;18,92;72,5;0;
83669;12/05/1993;1200;0;;11,8;;;;;;
83669;13/05/1993;0000;;29,8;;5;4,1;20,42;67,75;0,333333;
83669;13/05/1993;1200;0;;13,8;;;;;;
83669;14/05/1993;0000;;27,6;;0,5;3,8;20,38;88,25;0;
83669;14/05/1993;1200;0;;17,2;;;;;;
83669;15/05/1993;0000;;;;0,9;;;;;
83669;15/05/1993;1200;8,6;;;;;;;;
83669;16/05/1993;0000;;21;;0,3;3,1;16,7;83,75;1,666667;
83669;16/05/1993;1200;0;;13;;;;;;
83669;17/05/1993;0000;;25,8;;6,9;2,3;20,2;72;2;
83669;17/05/1993;1200;0;;14,7;;;;;;
83669;18/05/1993;0000;;26,5;;8,5;4,5;21,12;66,75;2,666667;
83669;18/05/1993;1200;0;;16,8;;;;;;
83669;19/05/1993;0000;;27;;8,8;4,8;19,68;71,25;2,333333;
83669;19/05/1993;1200;0;;17,2;;;;;;
83669;20/05/1993;0000;;25,2;;8,8;4,4;17,3;73;1,333333;
83669;20/05/1993;1200;0;;13,4;;;;;;
83669;21/05/1993;0000;;24;;8,7;4,7;15,9;68,75;3;
83669;21/05/1993;1200;0;;11,3;;;;;;
83669;22/05/1993;0000;;;;9;;;;;
83669;22/05/1993;1200;0;;;;;;;;
83669;23/05/1993;0000;;25,5;;8,5;9,9;18,14;59,75;1,333333;
83669;23/05/1993;1200;0;;10,8;;;;;;
83669;24/05/1993;0000;;25,2;;8,5;4,7;17,2;71;0,666667;
83669;24/05/1993;1200;0;;12,1;;;;;;
83669;25/05/1993;0000;;25,4;;8,4;3,3;16,62;77,25;0;
83669;25/05/1993;1200;0;;9,5;;;;;;
83669;26/05/1993;0000;;26,5;;8,4;2,4;16,64;80;0,333333;
83669;26/05/1993;1200;0;;10,4;;;;;;
83669;27/05/1993;0000;;26,5;;7,6;3,2;16,64;75;0,666667;
83669;27/05/1993;1200;0;;9,9;;;;;;
83669;28/05/1993;0000;;24,9;;9;3,5;16,68;76,75;1;
83669;28/05/1993;1200;0;;11,5;;;;;;
83669;29/05/1993;0000;;;;6,5;;;;;
83669;29/05/1993;1200;0;;;;;;;;
83669;30/05/1993;0000;;27,9;;3,1;7,8;19,56;79,5;0,666667;
83669;30/05/1993;1200;0;;12,1;;;;;;
83669;31/05/1993;0000;;22,3;;0,2;1,7;19,96;93,5;0,333333;
83669;31/05/1993;1200;41,3;;18,3;;;;;;
83669;01/06/1993;0000;;24,6;;4,6;0,5;19,16;84,25;0;
83669;01/06/1993;1200;18,1;;16,3;;;;;;
83669;02/06/1993;0000;;23;;5,8;1,7;18,76;77,5;1,333333;
83669;02/06/1993;1200;0;;14,1;;;;;;
83669;03/06/1993;0000;;25,2;;2,8;3,2;20;70,5;1,333333;
83669;03/06/1993;1200;0;;15,4;;;;;;
83669;04/06/1993;0000;;28,7;;6,2;2,6;21,3;69;0,666667;
83669;04/06/1993;1200;0;;14,7;;;;;;
83669;05/06/1993;0000;;;;0,2;;;;;
83669;05/06/1993;1200;15,6;;;;;;;;
83669;06/06/1993;0000;;26,4;;6,6;4,2;18,52;81,5;0,666667;
83669;06/06/1993;1200;2;;14,9;;;;;;
83669;07/06/1993;0000;;27;;7,4;1,6;19,86;78;0,666667;
83669;07/06/1993;1200;0;;13,7;;;;;;
83669;08/06/1993;0000;;28;;7,4;2;19,9;78;0,333333;
83669;08/06/1993;1200;0;;15,4;;;;;;
83669;09/06/1993;0000;;28;;7,9;2,7;18,86;79,75;0,333333;
83669;09/06/1993;1200;0;;13;;;;;;
83669;10/06/1993;0000;;28,3;;5,2;2,5;19,92;80;0;
83669;10/06/1993;1200;0;;14,4;;;;;;
83669;11/06/1993;0000;;19,7;;1,5;2,6;16,92;81,75;2,333333;
83669;11/06/1993;1200;0;;14,9;;;;;;
83669;12/06/1993;0000;;;;8,2;;;;;
83669;12/06/1993;1200;0;;;;;;;;
83669;13/06/1993;0000;;24;;9;6,7;18,14;60;3,666667;
83669;13/06/1993;1200;0;;13,6;;;;;;
83669;14/06/1993;0000;;23,7;;8,1;6;18;58,25;3;
83669;14/06/1993;1200;0;;13,9;;;;;;
83669;15/06/1993;0000;;24,9;;7,8;4,1;17,68;60,5;0,666667;
83669;15/06/1993;1200;0;;10,2;;;;;;
83669;16/06/1993;0000;;24,7;;7,8;4,7;18,94;55,5;0,666667;
83669;16/06/1993;1200;0;;12,6;;;;;;
83669;17/06/1993;0000;;24,7;;2,2;3,7;16,48;76,5;0,333333;
83669;17/06/1993;1200;0;;11,1;;;;;;
83669;18/06/1993;0000;;17,2;;0;2,7;14,62;89;1;
83669;18/06/1993;1200;0;;11,2;;;;;;
83669;19/06/1993;0000;;;;3,9;;;;;
83669;19/06/1993;1200;12,6;;;;;;;;
83669;20/06/1993;0000;;22,8;;8;1,7;12,06;80;0;
83669;20/06/1993;1200;0;;4,8;;;;;;
83669;21/06/1993;0000;;25,6;;0,8;2,5;14,82;72,5;0;
83669;21/06/1993;1200;0;;7,2;;;;;;
83669;22/06/1993;0000;;26,8;;8,1;2,7;15,64;78;0,666667;
83669;22/06/1993;1200;0;;8,5;;;;;;
83669;23/06/1993;0000;;26,9;;7,5;2,4;15,92;78,75;0;
83669;23/06/1993;1200;0;;9,7;;;;;;
83669;24/06/1993;0000;;26,7;;8,1;3;15,78;76,25;1,333333;
83669;24/06/1993;1200;0;;9,8;;;;;;
83669;25/06/1993;0000;;26,7;;8,1;2,7;15,7;77,25;0;
83669;25/06/1993;1200;0;;9,2;;;;;;
83669;26/06/1993;0000;;;;8,1;;;;;
83669;26/06/1993;1200;0;;;;;;;;
83669;27/06/1993;0000;;27,4;;8;5,6;15,5;72;0,666667;
83669;27/06/1993;1200;0;;8,8;;;;;;
83669;28/06/1993;0000;;27,9;;7,8;3,6;15,94;79;0,666667;
83669;28/06/1993;1200;0;;7,8;;;;;;
83669;29/06/1993;0000;;27,5;;6,9;3,7;16,84;71,75;0,666667;
83669;29/06/1993;1200;0;;9;;;;;;
83669;30/06/1993;0000;;28,4;;7,4;3,1;19,5;70;0,666667;
83669;30/06/1993;1200;0;;13,6;;;;;;
83669;01/07/1993;0000;;29,9;;7,9;3,3;18,14;70,5;0,666667;
83669;01/07/1993;1200;0;;10,3;;;;;;
83669;02/07/1993;0000;;31,2;;5,6;4;19,46;64,75;1;
83669;02/07/1993;1200;0;;13,6;;;;;;
83669;03/07/1993;0000;;;;8;;;;;
83669;03/07/1993;1200;0;;;;;;;;
83669;04/07/1993;0000;;31,5;;7,8;8,8;18,4;66,25;0;
83669;04/07/1993;1200;0;;10,9;;;;;;
83669;05/07/1993;0000;;30,5;;8;4,5;18,7;64,25;0,666667;
83669;05/07/1993;1200;0;;10,7;;;;;;
83669;06/07/1993;0000;;30,2;;8;4,5;18,02;61,5;1,333333;
83669;06/07/1993;1200;0;;10,6;;;;;;
83669;07/07/1993;0000;;22,8;;4;5;16,32;75,25;0,666667;
83669;07/07/1993;1200;0;;13;;;;;;
83669;08/07/1993;0000;;25;;7,1;2,4;15,14;78,25;0;
83669;08/07/1993;1200;0;;8,4;;;;;;
83669;09/07/1993;0000;;29,1;;7,9;3;19,24;68,5;0,666667;
83669;09/07/1993;1200;0;;10,4;;;;;;
83669;10/07/1993;0000;;;;8,2;;;;;
83669;10/07/1993;1200;0;;;;;;;;
83669;11/07/1993;0000;;28,8;;8;6,8;18,74;65,5;1,333333;
83669;11/07/1993;1200;0;;10,4;;;;;;
83669;12/07/1993;0000;;29;;7,8;3,6;17,7;71,25;0;
83669;12/07/1993;1200;0;;11,2;;;;;;
83669;13/07/1993;0000;;20,6;;3,4;3,9;15,96;89;0,666667;
83669;13/07/1993;1200;0;;11,2;;;;;;
83669;14/07/1993;0000;;20,4;;2,4;1,5;15,6;74;1,333333;
83669;14/07/1993;1200;0;;13,8;;;;;;
83669;15/07/1993;0000;;17,2;;2;2,5;13,58;91,5;0,666667;
83669;15/07/1993;1200;0,4;;10,2;;;;;;
83669;16/07/1993;0000;;27,5;;8;1,1;18,46;75,5;0,666667;
83669;16/07/1993;1200;0,4;;11,5;;;;;;
83669;17/07/1993;0000;;;;5,4;;;;;
83669;17/07/1993;1200;0;;;;;;;;
83669;18/07/1993;0000;;28,1;;0,7;9,1;20,82;58,25;0,666667;
83669;18/07/1993;1200;0;;13;;;;;;
83669;19/07/1993;0000;;27,9;;;3,7;18,52;70;0;
83669;19/07/1993;1200;0;;13,3;;;;;;
83669;20/07/1993;0000;;28,3;;8,6;3,4;17,54;68,75;1,333333;
83669;20/07/1993;1200;0;;10,7;;;;;;
83669;21/07/1993;0000;;28,8;;8,6;4,7;16,32;63,5;0,333333;
83669;21/07/1993;1200;0;;9,2;;;;;;
83669;22/07/1993;0000;;28,5;;8,7;4,5;17,06;64,75;0,333333;
83669;22/07/1993;1200;0;;10,2;;;;;;
83669;23/07/1993;0000;;28,6;;8,5;4,1;17,54;60;0;
83669;23/07/1993;1200;0;;9,7;;;;;;
83669;24/07/1993;0000;;;;8,8;;;;;
83669;24/07/1993;1200;0;;;;;;;;
83669;25/07/1993;0000;;26,9;;8,5;10;18;55,25;2;
83669;25/07/1993;1200;0;;9,8;;;;;;
83669;26/07/1993;0000;;25,9;;7,4;5,7;16,26;67,25;1,666667;
83669;26/07/1993;1200;0;;10,1;;;;;;
83669;27/07/1993;0000;;25,5;;5,2;4,7;17,96;66,5;1;
83669;27/07/1993;1200;0;;9,4;;;;;;
83669;28/07/1993;0000;;29,2;;8,3;;;;1,5;
83669;28/07/1993;1200;0;;15,6;;;;;;
83669;29/07/1993;0000;;31,5;;7,2;8,9;22,1;60,25;0;
83669;29/07/1993;1200;0;;15,2;;;;;;
83669;30/07/1993;0000;;30;;4;4,9;19,34;71,5;1,333333;
83669;30/07/1993;1200;0;;15,4;;;;;;
83669;31/07/1993;0000;;;;0;;;;;
83669;31/07/1993;1200;0;;;;;;;;
83669;01/08/1993;0000;;18,6;;1,9;5,8;11,46;59,5;0;
83669;01/08/1993;1200;0;;4,3;;;;;;
83669;02/08/1993;0000;;25,6;;7,4;3;16,94;71;1;
83669;02/08/1993;1200;3,5;;8,8;;;;;;
83669;03/08/1993;0000;;31;;8,1;3,2;22,22;64,25;0;
83669;03/08/1993;1200;0;;13,8;;;;;;
83669;04/08/1993;0000;;30,3;;7,8;4,3;22,14;55,25;2,666667;
83669;04/08/1993;1200;0;;14,8;;;;;;
83669;05/08/1993;0000;;29;;9,3;5,3;20,3;59,75;1,666667;
83669;05/08/1993;1200;0;;14,9;;;;;;
83669;06/08/1993;0000;;;;9,2;;;;;
83669;06/08/1993;1200;0;;;;;;;;
83669;07/08/1993;0000;;30,6;;9,3;11,8;18,68;56;0,333333;
83669;07/08/1993;1200;0;;10,8;;;;;;
83669;08/08/1993;0000;;31,4;;9,1;5,4;19,38;56;0;
83669;08/08/1993;1200;0;;10,7;;;;;;
83669;09/08/1993;0000;;32,2;;8,4;5,6;19,1;56,75;1,333333;
83669;09/08/1993;1200;0;;10,9;;;;;;
83669;10/08/1993;0000;;27;;0,4;5,9;17,96;74,25;0,666667;
83669;10/08/1993;1200;0;;11,7;;;;;;
83669;11/08/1993;0000;;24;;6,9;4,1;15,38;67;2;
83669;11/08/1993;1200;0;;9,6;;;;;;
83669;12/08/1993;0000;;25,4;;8,5;4,3;16,18;39,5;1,333333;
83669;12/08/1993;1200;0;;6,2;;;;;;
83669;13/08/1993;0000;;28,2;;7,7;9,2;19,52;42,25;2,333333;
83669;13/08/1993;1200;0;;11,8;;;;;;
83669;14/08/1993;0000;;;;0,7;;;;;
83669;14/08/1993;1200;0;;;;;;;;
83669;15/08/1993;0000;;22,5;;1,2;13,4;17,94;80,25;5;
83669;15/08/1993;1200;0;;15,5;;;;;;
83669;16/08/1993;0000;;26;;8,5;2,8;19,72;62,75;2,666667;
83669;16/08/1993;1200;7,4;;15,2;;;;;;
83669;17/08/1993;0000;;27,4;;8,3;3,7;18,38;66;1;
83669;17/08/1993;1200;0;;13;;;;;;
83669;18/08/1993;0000;;27,3;;4,1;3,7;18,94;69;1;
83669;18/08/1993;1200;0;;11,9;;;;;;
83669;19/08/1993;0000;;20,2;;0;4,4;14,9;93,25;0,666667;
83669;19/08/1993;1200;3,2;;12;;;;;;
83669;20/08/1993;0000;;23,5;;4,2;0,3;15,88;83,5;0,666667;
83669;20/08/1993;1200;18,2;;10,7;;;;;;
83669;21/08/1993;0000;;;;8,2;;;;;
83669;21/08/1993;1200;0;;;;;;;;
83669;22/08/1993;0000;;25,1;;5,7;7,2;19,04;56,25;5,333333;
83669;22/08/1993;1200;0;;10,6;;;;;;
83669;23/08/1993;0000;;21,7;;0;5,4;17,76;85;1,333333;
83669;23/08/1993;1200;0;;16,2;;;;;;
83669;24/08/1993;0000;;22,7;;0,5;0,9;18,1;89;0,666667;
83669;24/08/1993;1200;8;;16,2;;;;;;
83669;25/08/1993;0000;;26,5;;7,5;1;18,8;77;1,333333;
83669;25/08/1993;1200;8,7;;13,6;;;;;;
83669;26/08/1993;0000;;29,2;;9,6;2,7;19,02;68;0,666667;
83669;26/08/1993;1200;0;;12;;;;;;
83669;27/08/1993;0000;;30,2;;8,5;4,8;19,4;67,75;1;
83669;27/08/1993;1200;0;;11,8;;;;;;
83669;28/08/1993;0000;;;;9,5;;;;;
83669;28/08/1993;1200;0;;;;;;;;
83669;29/08/1993;0000;;33,4;;9,7;10,8;21,06;54,75;1,333333;
