Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83676;03/03/1996;1200;4.9;;21;;;;;;
83676;04/03/1996;0000;;28.3;;;2.4;24;84;3.366667;
83676;04/03/1996;1200;0;;20.1;;;;;;
83676;05/03/1996;0000;;31.4;;;1.9;25.58;76;1.733333;
83676;05/03/1996;1200;30.8;;20.9;;;;;;
83676;06/03/1996;0000;;30.7;;;4.2;25.62;80.75;2.933333;
83676;06/03/1996;1200;0;;22.1;;;;;;
83676;07/03/1996;0000;;29.5;;;3.3;24.38;92.5;2.766667;
83676;07/03/1996;1200;1.4;;22.4;;;;;;
83676;08/03/1996;0000;;27;;;1.4;22.84;96;1.633333;
83676;08/03/1996;1200;18.9;;20.2;;;;;;
83676;09/03/1996;0000;;27.5;;;0.7;23.16;90.5;1.7;
83676;09/03/1996;1200;25.7;;21.4;;;;;;
83676;10/03/1996;0000;;28.4;;;1.2;23.32;75.75;4.466667;
83676;10/03/1996;1200;14.3;;19.7;;;;;;
83676;11/03/1996;0000;;29.6;;;3.9;22.72;82.5;2.866667;
83676;11/03/1996;1200;0;;18.6;;;;;;
83676;12/03/1996;0000;;26.2;;;2.6;22.52;81;2.566667;
83676;12/03/1996;1200;2.5;;20;;;;;;
83676;13/03/1996;0000;;31.8;;;2.2;25.28;75.75;2.466667;
83676;13/03/1996;1200;0;;20;;;;;;
83676;14/03/1996;0000;;32.6;;;3.6;26.12;71.75;1.9;
83676;14/03/1996;1200;0.3;;20.6;;;;;;
83676;15/03/1996;0000;;29.2;;;4.4;24.2;79;1.466667;
83676;15/03/1996;1200;14.4;;20;;;;;;
83676;16/03/1996;0000;;32.4;;;3;25.68;81.75;1.8;
83676;16/03/1996;1200;0;;21.6;;;;;;
83676;17/03/1996;0000;;27.8;;;3.5;23.8;83.75;2.333333;
83676;17/03/1996;1200;21.7;;20;;;;;;
83676;18/03/1996;0000;;32.1;;;2.7;25.92;70.75;2.733333;
83676;18/03/1996;1200;0;;20.9;;;;;;
83676;19/03/1996;0000;;30.5;;;4.5;24.64;84.25;3.033333;
83676;19/03/1996;1200;0;;22.2;;;;;;
83676;20/03/1996;0000;;31;;;2.8;24.98;75.75;2.5;
83676;20/03/1996;1200;0.7;;21.3;;;;;;
83676;21/03/1996;0000;;30.4;;;4.2;25.26;74.75;3.133333;
83676;21/03/1996;1200;0;;21;;;;;;
83676;22/03/1996;0000;;29.1;;;3.4;24.08;82.5;2.9;
83676;22/03/1996;1200;0;;20.8;;;;;;
83676;23/03/1996;0000;;30.3;;;3.3;24.52;79;1.5;
83676;23/03/1996;1200;11;;20;;;;;;
83676;24/03/1996;0000;;31.6;;;3.1;25.3;77;2.666667;
83676;24/03/1996;1200;0;;21.2;;;;;;
83676;25/03/1996;0000;;30;;;4.2;24.28;79.25;1.166667;
83676;25/03/1996;1200;0;;20.6;;;;;;
83676;26/03/1996;0000;;33.6;;;3;26.96;69;1.333333;
83676;26/03/1996;1200;0;;21.6;;;;;;
83676;27/03/1996;0000;;34.8;;;4.7;27.44;69.75;2.533333;
83676;27/03/1996;1200;0;;22;;;;;;
83676;28/03/1996;0000;;34.2;;;5.2;26.72;69;2.233333;
83676;28/03/1996;1200;0;;21.6;;;;;;
83676;29/03/1996;0000;;33.4;;;4.2;26.52;73;2.4;
83676;29/03/1996;1200;8.5;;21.8;;;;;;
83676;30/03/1996;0000;;34.2;;;4.7;27.04;66.75;1.966667;
83676;30/03/1996;1200;0;;21.6;;;;;;
83676;31/03/1996;0000;;34.4;;;6.1;27.44;66;1.633333;
83676;31/03/1996;1200;0;;21.6;;;;;;
83676;01/04/1996;0000;;32.4;;;4.8;26.04;77.25;1.533333;
83676;01/04/1996;1200;7.8;;20.1;;;;;;
83676;02/04/1996;0000;;32.8;;;3.9;26.14;75;2.666667;
83676;02/04/1996;1200;3.2;;21.1;;;;;;
83676;03/04/1996;0000;;34.4;;;5.3;27.9;62.5;1.933333;
83676;03/04/1996;1200;0;;22.9;;;;;;
83676;04/04/1996;0000;;34.4;;;5.1;27.42;62.25;2.133333;
83676;04/04/1996;1200;0;;22;;;;;;
83676;05/04/1996;0000;;32;;;6.4;25.9;64.75;2.833333;
83676;05/04/1996;1200;0;;20.3;;;;;;
83676;06/04/1996;0000;;33.4;;;5.8;26.86;63.25;2.366667;
83676;06/04/1996;1200;0;;20.9;;;;;;
83676;07/04/1996;0000;;34;;;5.2;27.08;64.25;2.2;
83676;07/04/1996;1200;0;;21.5;;;;;;
83676;08/04/1996;0000;;33.8;;;5.7;26.08;68.75;2.733333;
83676;08/04/1996;1200;0;;20.6;;;;;;
83676;09/04/1996;0000;;34.4;;;6.2;26.64;69.25;2.3;
83676;09/04/1996;1200;0;;21;;;;;;
83676;10/04/1996;0000;;33.8;;;6.3;26.6;64.25;3.033333;
83676;10/04/1996;1200;0;;21.6;;;;;;
83676;11/04/1996;0000;;27.4;;;4.8;23.16;87.25;2.966667;
83676;11/04/1996;1200;4;;20;;;;;;
83676;12/04/1996;0000;;27.6;;;2.3;23.04;78.75;1.833333;
83676;12/04/1996;1200;1.9;;19.8;;;;;;
83676;13/04/1996;0000;;30;;;2.8;24.72;75.25;1.866667;
83676;13/04/1996;1200;0;;20.6;;;;;;
83676;14/04/1996;0000;;30.2;;;3.7;24.52;75.25;1.8;
83676;14/04/1996;1200;0;;20.8;;;;;;
83676;15/04/1996;0000;;30.9;;;3.1;25.52;72.75;3.533333;
83676;15/04/1996;1200;0;;20.9;;;;;;
83676;16/04/1996;0000;;31.6;;;3.8;25.08;76;3.833333;
83676;16/04/1996;1200;0;;21.5;;;;;;
83676;17/04/1996;0000;;26;;;3.8;22.16;87;2.566667;
83676;17/04/1996;1200;9.8;;20.8;;;;;;
83676;18/04/1996;0000;;26.2;;;2.6;20.02;68.25;3.933333;
83676;18/04/1996;1200;5.1;;17.1;;;;;;
83676;19/04/1996;0000;;25.1;;;4.7;18.5;70.25;4.333333;
83676;19/04/1996;1200;0;;12;;;;;;
83676;20/04/1996;0000;;27.1;;;4.3;20.56;66.25;3.033333;
83676;20/04/1996;1200;0;;15;;;;;;
83676;21/04/1996;0000;;29.7;;;4.8;21.56;65;1.633333;
83676;21/04/1996;1200;0;;14.9;;;;;;
83676;22/04/1996;0000;;29.2;;;4.2;21.84;64.5;1.2;
83676;22/04/1996;1200;0;;15.8;;;;;;
83676;23/04/1996;0000;;29.2;;;4.5;21.72;57;1.566667;
83676;23/04/1996;1200;0;;16;;;;;;
83676;24/04/1996;0000;;29.8;;;5.3;22.16;58.25;2.966667;
83676;24/04/1996;1200;0;;15.8;;;;;;
83676;25/04/1996;0000;;32;;;6;22.72;57.5;3.133333;
83676;25/04/1996;1200;0;;15.4;;;;;;
83676;26/04/1996;0000;;30.4;;;7.4;22.52;62.25;4.533333;
83676;26/04/1996;1200;0;;16.4;;;;;;
83676;27/04/1996;0000;;29.6;;;7;22;66.5;3.633333;
83676;27/04/1996;1200;0;;16.4;;;;;;
83676;28/04/1996;0000;;30.6;;;5.2;23;64.5;2;
83676;28/04/1996;1200;0;;16;;;;;;
83676;29/04/1996;0000;;29.8;;;4.7;23.24;66.75;2.133333;
83676;29/04/1996;1200;0;;18.4;;;;;;
83676;30/04/1996;0000;;29.4;;;4.5;22.72;66.25;3.4;
83676;30/04/1996;1200;0;;18.1;;;;;;
83676;01/05/1996;0000;;27.5;;;4.8;20.36;67.25;2.6;
83676;01/05/1996;1200;0;;15.6;;;;;;
83676;02/05/1996;0000;;27;;;5.3;20.28;65.25;4.6;
83676;02/05/1996;1200;0;;15.4;;;;;;
83676;03/05/1996;0000;;26.3;;;5.4;19.5;71.5;3.766667;
83676;03/05/1996;1200;0;;13.8;;;;;;
83676;04/05/1996;0000;;28.6;;;6.3;20.7;65;2.433333;
83676;04/05/1996;1200;0;;14.9;;;;;;
83676;05/05/1996;0000;;29.7;;;5.6;21.72;61.5;1.8;
83676;05/05/1996;1200;0;;15.6;;;;;;
83676;06/05/1996;0000;;29.8;;;5.6;22.16;58.25;1.5;
83676;06/05/1996;1200;0;;16.8;;;;;;
83676;07/05/1996;0000;;30.8;;;5.9;22.92;59.25;1.766667;
83676;07/05/1996;1200;0;;17.8;;;;;;
83676;08/05/1996;0000;;31.8;;;6;23.76;58.25;1.4;
83676;08/05/1996;1200;0;;19;;;;;;
83676;09/05/1996;0000;;31.4;;;6;22.84;65.75;1.833333;
83676;09/05/1996;1200;0;;18;;;;;;
83676;10/05/1996;0000;;22.6;;;4.6;19.56;83;2.533333;
83676;10/05/1996;1200;12.6;;17.4;;;;;;
83676;11/05/1996;0000;;25.2;;;1.4;19.64;62.5;3.966667;
83676;11/05/1996;1200;0;;15;;;;;;
83676;12/05/1996;0000;;28.6;;;5.1;21.1;65.5;2.433333;
83676;12/05/1996;1200;0;;14.9;;;;;;
83676;13/05/1996;0000;;30.4;;;5;22.88;68.25;2.633333;
83676;13/05/1996;1200;0;;17.2;;;;;;
83676;14/05/1996;0000;;27.2;;;4.3;22.94;85;1.3;
83676;14/05/1996;1200;2.2;;20;;;;;;
83676;15/05/1996;0000;;29.4;;;2;22.2;86.5;2.433333;
83676;15/05/1996;1200;9;;18.4;;;;;;
83676;16/05/1996;0000;;25.4;;;1.9;20.72;88.5;1.733333;
83676;16/05/1996;1200;24.8;;18.7;;;;;;
83676;17/05/1996;0000;;25.6;;;2.3;19.94;82;2.166667;
83676;17/05/1996;1200;0;;15.3;;;;;;
83676;18/05/1996;0000;;23.1;;;2.4;19.16;92;1.566667;
83676;18/05/1996;1200;25.8;;17.2;;;;;;
83676;19/05/1996;0000;;26.2;;;1.4;20.18;77.75;1.366667;
83676;19/05/1996;1200;0;;15.3;;;;;;
83676;20/05/1996;0000;;23.8;;;2.5;19.76;79.25;1.133333;
83676;20/05/1996;1200;0;;16.6;;;;;;
83676;21/05/1996;0000;;26.4;;;1.6;21.12;77.5;1.866667;
83676;21/05/1996;1200;0;;16.2;;;;;;
83676;22/05/1996;0000;;25.4;;;3.2;20.72;80.75;2.733333;
83676;22/05/1996;1200;0;;17.8;;;;;;
83676;23/05/1996;0000;;25.6;;;2.2;20.68;78.5;2.166667;
83676;23/05/1996;1200;0;;17.4;;;;;;
83676;24/05/1996;0000;;24.4;;;2.4;19.92;71.25;4.666667;
83676;24/05/1996;1200;7.7;;17;;;;;;
83676;25/05/1996;0000;;24.8;;;3.9;18.72;75;1.9;
83676;25/05/1996;1200;0;;13.6;;;;;;
83676;26/05/1996;0000;;25;;;3.1;18.72;76.75;2;
83676;26/05/1996;1200;2.3;;14.6;;;;;;
83676;27/05/1996;0000;;27;;;3;19.58;74;1.8;
83676;27/05/1996;1200;0;;14.9;;;;;;
83676;28/05/1996;0000;;26.6;;;3.4;19.4;68.5;1.566667;
83676;28/05/1996;1200;0;;14.2;;;;;;
83676;29/05/1996;0000;;25.9;;;4.4;18.82;64.75;1.533333;
83676;29/05/1996;1200;0;;12.9;;;;;;
83676;30/05/1996;0000;;28;;;3.5;19.16;69.5;1.766667;
83676;30/05/1996;1200;0;;13.1;;;;;;
83676;31/05/1996;0000;;28.8;;;4.3;20.34;65;1.533333;
83676;31/05/1996;1200;0;;14.2;;;;;;
83676;01/06/1996;0000;;27.4;;;4.4;19.98;73.25;3.133333;
83676;01/06/1996;1200;0;;14.9;;;;;;
83676;02/06/1996;0000;;23.3;;;4.1;18.02;81.25;2.333333;
83676;02/06/1996;1200;0;;15.4;;;;;;
83676;03/06/1996;0000;;24;;;3;16.46;71.75;3.566667;
83676;03/06/1996;1200;0;;11.9;;;;;;
83676;04/06/1996;0000;;25.6;;;4.1;18.06;77.75;3.6;
83676;04/06/1996;1200;0;;12.5;;;;;;
83676;05/06/1996;0000;;25.8;;;3.5;19.68;71;2.1;
83676;05/06/1996;1200;5;;16.4;;;;;;
83676;06/06/1996;0000;;24.8;;;4.4;19.36;72.25;2.766667;
83676;06/06/1996;1200;0;;16;;;;;;
83676;07/06/1996;0000;;27;;;3.6;19.74;70.5;2.2;
83676;07/06/1996;1200;0;;14.9;;;;;;
83676;08/06/1996;0000;;25.8;;;4.9;19.42;69;1.566667;
83676;08/06/1996;1200;0;;14.9;;;;;;
83676;09/06/1996;0000;;24.8;;;5.6;17.82;68.5;2.766667;
83676;09/06/1996;1200;0;;12.5;;;;;;
83676;10/06/1996;0000;;25.6;;;3.5;18.18;67;2.1;
83676;10/06/1996;1200;0;;13.3;;;;;;
83676;11/06/1996;0000;;24.1;;;4.4;17.92;61.5;3.233333;
83676;11/06/1996;1200;0;;13.5;;;;;;
83676;12/06/1996;0000;;26;;;4.9;18.54;68;2.333333;
83676;12/06/1996;1200;0;;13.6;;;;;;
83676;13/06/1996;0000;;26.6;;;5;19.74;62.75;2.233333;
83676;13/06/1996;1200;0;;14.1;;;;;;
83676;14/06/1996;0000;;27.8;;;4.6;19.58;72.75;1.833333;
83676;14/06/1996;1200;0;;13.5;;;;;;
83676;15/06/1996;0000;;28.5;;;4.4;20.44;68.5;1.733333;
83676;15/06/1996;1200;0;;14.8;;;;;;
83676;16/06/1996;0000;;30;;;3.5;21.22;66.25;2.466667;
83676;16/06/1996;1200;0;;14.7;;;;;;
83676;17/06/1996;0000;;30.4;;;4.9;21.16;63.5;1.8;
83676;17/06/1996;1200;0;;15.8;;;;;;
83676;18/06/1996;0000;;31.4;;;4.7;21.04;61.5;1.4;
83676;18/06/1996;1200;0;;13.6;;;;;;
83676;19/06/1996;0000;;21.1;;;5.1;18.5;60;1.8;
83676;19/06/1996;1200;0;;13.6;;;;;;
83676;20/06/1996;0000;;30.2;;;6.1;20.48;61.75;3.066667;
83676;20/06/1996;1200;0;;15;;;;;;
83676;21/06/1996;0000;;28.8;;;6.5;20.48;60.5;2.633333;
83676;21/06/1996;1200;0;;14.8;;;;;;
83676;22/06/1996;0000;;27.2;;;4.8;18.68;70.5;1.166667;
83676;22/06/1996;1200;0;;12;;;;;;
83676;23/06/1996;0000;;29.4;;;3.9;20.54;64;1.733333;
83676;23/06/1996;1200;0;;13.7;;;;;;
83676;24/06/1996;0000;;29.5;;;5.9;20.82;67.25;1.6;
83676;24/06/1996;1200;0;;15;;;;;;
83676;25/06/1996;0000;;31;;;4.9;22.28;65.25;1.633333;
83676;25/06/1996;1200;0;;16;;;;;;
83676;26/06/1996;0000;;31;;;5.4;22.46;60.5;2.566667;
83676;26/06/1996;1200;0;;16.9;;;;;;
83676;27/06/1996;0000;;23.9;;;5.9;17.34;86.25;3.633333;
83676;27/06/1996;1200;0;;14.2;;;;;;
83676;28/06/1996;0000;;14.4;;;1.8;10.76;96;3.233333;
83676;28/06/1996;1200;2.1;;9.5;;;;;;
83676;29/06/1996;0000;;13.5;;;0.6;9.3;82.25;1.9;
83676;29/06/1996;1200;10.8;;7.6;;;;;;
83676;30/06/1996;0000;;18.8;;;1.8;11.78;73.5;2.366667;
83676;30/06/1996;1200;0;;5.8;;;;;;
83676;01/07/1996;0000;;25.2;;;3;16;74.25;1.733333;
83676;01/07/1996;1200;0;;9.2;;;;;;
83676;02/07/1996;0000;;28.2;;;3;19.6;71;2.066667;
83676;02/07/1996;1200;0;;12;;;;;;
83676;03/07/1996;0000;;27.2;;;4.7;20.2;72.25;3.033333;
83676;03/07/1996;1200;1.1;;16;;;;;;
83676;04/07/1996;0000;;27.8;;;2.1;20.04;72;1.1;
83676;04/07/1996;1200;0;;15.2;;;;;;
83676;05/07/1996;0000;;30.4;;;4.2;21.8;63.75;1.3;
83676;05/07/1996;1200;0;;15.2;;;;;;
83676;06/07/1996;0000;;29;;;4.8;21.2;70;1.466667;
83676;06/07/1996;1200;0;;16.5;;;;;;
83676;07/07/1996;0000;;30.3;;;3.7;21.78;66.75;1.6;
83676;07/07/1996;1200;0;;15.2;;;;;;
83676;08/07/1996;0000;;30.5;;;4.5;22.14;58.75;2;
83676;08/07/1996;1200;0;;16.5;;;;;;
83676;09/07/1996;0000;;30.8;;;5;22.58;55.5;2.1;
83676;09/07/1996;1200;0;;15.9;;;;;;
83676;10/07/1996;0000;;25.1;;;5.8;19.48;73.25;2.133333;
83676;10/07/1996;1200;0;;16.4;;;;;;
83676;11/07/1996;0000;;20.7;;;4.3;13.3;61;1.866667;
83676;11/07/1996;1200;0;;8;;;;;;
83676;12/07/1996;0000;;19.4;;;5.9;11.44;69;1.066667;
83676;12/07/1996;1200;0;;5.9;;;;;;
83676;13/07/1996;0000;;25.4;;;2.8;13.9;56.5;1.3;
83676;13/07/1996;1200;0;;5.5;;;;;;
83676;14/07/1996;0000;;29.4;;;4.7;18.68;47.5;1.966667;
83676;14/07/1996;1200;0;;9.9;;;;;;
83676;15/07/1996;0000;;26;;;5;17.84;51.25;2.333333;
83676;15/07/1996;1200;0;;10.2;;;;;;
83676;16/07/1996;0000;;25;;;8.8;17.18;69.75;2.966667;
83676;16/07/1996;1200;0;;10.5;;;;;;
83676;17/07/1996;0000;;28;;;4;18.3;66;2.7;
83676;17/07/1996;1200;0;;11.9;;;;;;
83676;18/07/1996;0000;;27;;;5.5;17.88;50.25;1.866667;
83676;18/07/1996;1200;0;;11.6;;;;;;
83676;19/07/1996;0000;;29.8;;;7.7;19.12;52.5;1.633333;
83676;19/07/1996;1200;0;;11;;;;;;
83676;20/07/1996;0000;;31.8;;;6.2;20.32;51;2.6;
83676;20/07/1996;1200;0;;11;;;;;;
83676;21/07/1996;0000;;31.6;;;9.1;20.44;36.75;3.233333;
83676;21/07/1996;1200;0;;15;;;;;;
83676;22/07/1996;0000;;21;;;12.5;13.86;52.25;5.966667;
83676;22/07/1996;1200;0;;8;;;;;;
83676;23/07/1996;0000;;24.7;;;6.4;15.72;59.25;3.2;
83676;23/07/1996;1200;0;;8.4;;;;;;
83676;24/07/1996;0000;;26.6;;;5.8;18.92;56.5;2.266667;
83676;24/07/1996;1200;0;;13;;;;;;
83676;25/07/1996;0000;;27.1;;;6;19.56;54.75;1.466667;
83676;25/07/1996;1200;0;;13.9;;;;;;
83676;26/07/1996;0000;;29.6;;;6.1;21.32;50.25;2.966667;
83676;26/07/1996;1200;0;;15;;;;;;
83676;27/07/1996;0000;;29;;;7.4;21.44;52.5;2;
83676;27/07/1996;1200;0;;16;;;;;;
83676;28/07/1996;0000;;25.1;;;7.1;19.46;77.75;2.4;
83676;28/07/1996;1200;0;;16.4;;;;;;
83676;29/07/1996;0000;;27;;;3.3;19.28;67.75;4;
83676;29/07/1996;1200;1.5;;15;;;;;;
83676;30/07/1996;0000;;25.2;;;5.4;17.36;71;5.2;
83676;30/07/1996;1200;0;;11.8;;;;;;
83676;31/07/1996;0000;;26.2;;;5.3;18;63.75;3.633333;
83676;31/07/1996;1200;0;;11;;;;;;
83676;01/08/1996;0000;;28.6;;;4.5;18.92;60.25;2.4;
83676;01/08/1996;1200;0;;12;;;;;;
83676;02/08/1996;0000;;28;;;6.6;18.94;56;2;
83676;02/08/1996;1200;0;;11.9;;;;;;
83676;03/08/1996;0000;;29.2;;;8;18.84;52;2.4;
83676;03/08/1996;1200;0;;11.2;;;;;;
83676;04/08/1996;0000;;30.4;;;7.6;21.2;45.5;2.066667;
83676;04/08/1996;1200;0;;14.2;;;;;;
83676;05/08/1996;0000;;31;;;7.2;21.5;47;1.933333;
83676;05/08/1996;1200;0;;14.7;;;;;;
83676;06/08/1996;0000;;31;;;8.7;21.78;42.5;1.966667;
83676;06/08/1996;1200;0;;13.6;;;;;;
83676;07/08/1996;0000;;30.9;;;9.5;22.26;47.25;1.8;
83676;07/08/1996;1200;0;;16;;;;;;
83676;08/08/1996;0000;;32.2;;;8.7;23.56;41.75;1.833333;
83676;08/08/1996;1200;0;;16.7;;;;;;
83676;09/08/1996;0000;;34;;;9.4;25.16;44.25;2.266667;
83676;09/08/1996;1200;0;;19.5;;;;;;
83676;10/08/1996;0000;;24.8;;;9.6;19.88;91.75;1.866667;
83676;10/08/1996;1200;8.2;;17.2;;;;;;
83676;11/08/1996;0000;;27.6;;;1;20.82;77.25;2;
83676;11/08/1996;1200;1.7;;16.2;;;;;;
83676;12/08/1996;0000;;28.2;;;3.5;20.46;77;2.733333;
83676;12/08/1996;1200;0;;15.5;;;;;;
83676;13/08/1996;0000;;33.2;;;3.4;23.6;64.5;2.466667;
83676;13/08/1996;1200;0;;17.4;;;;;;
83676;14/08/1996;0000;;34;;;6.2;25.12;57.25;4.133333;
83676;14/08/1996;1200;0;;19.8;;;;;;
83676;15/08/1996;0000;;24.2;;;6.8;20.52;72.5;1.9;
83676;15/08/1996;1200;0;;17.4;;;;;;
83676;16/08/1996;0000;;25.8;;;3.1;17.8;54;3.9;
83676;16/08/1996;1200;3.4;;11.2;;;;;;
83676;17/08/1996;0000;;28.4;;;7.4;18.8;60;4;
83676;17/08/1996;1200;0;;11.2;;;;;;
83676;18/08/1996;0000;;28.8;;;7.5;20.28;49.25;2.6;
83676;18/08/1996;1200;0;;13;;;;;;
83676;19/08/1996;0000;;28.3;;;8.2;20.62;43.75;3.1;
83676;19/08/1996;1200;0;;15;;;;;;
83676;20/08/1996;0000;;28.8;;;9.4;20.68;46.75;2.1;
83676;20/08/1996;1200;0;;14.3;;;;;;
83676;21/08/1996;0000;;30.4;;;7.4;22.1;45.5;2.3;
83676;21/08/1996;1200;0;;15.7;;;;;;
83676;22/08/1996;0000;;30.4;;;7.9;22.6;46.25;2.2;
83676;22/08/1996;1200;0;;16.4;;;;;;
83676;23/08/1996;0000;;31.2;;;8.5;23.76;44.25;1.733333;
83676;23/08/1996;1200;0;;17.6;;;;;;
83676;24/08/1996;0000;;31.4;;;8.3;23.64;44.25;2.966667;
83676;24/08/1996;1200;0;;17.5;;;;;;
83676;25/08/1996;0000;;31.2;;;9.3;23.72;47;2.2;
83676;25/08/1996;1200;0;;17.7;;;;;;
83676;26/08/1996;0000;;31.6;;;8.1;23.96;48.25;2.466667;
83676;26/08/1996;1200;0;;18.2;;;;;;
83676;27/08/1996;0000;;34.2;;;7.3;25.28;46.75;2.5;
83676;27/08/1996;1200;0;;20;;;;;;
83676;28/08/1996;0000;;33;;;9;25.12;54;3.633333;
83676;28/08/1996;1200;0;;21;;;;;;
83676;29/08/1996;0000;;29.4;;;8.3;22.28;58;3.766667;
83676;29/08/1996;1200;0;;18;;;;;;
83676;30/08/1996;0000;;30.2;;;6;22.68;55.75;2.233333;
83676;30/08/1996;1200;0;;17.8;;;;;;
83676;31/08/1996;0000;;34;;;7.9;26.16;44.5;3.6;
83676;31/08/1996;1200;0;;19;;;;;;
83676;01/09/1996;0000;;27.8;;;11.3;22.16;78.75;1.533333;
83676;01/09/1996;1200;8.9;;18;;;;;;
83676;02/09/1996;0000;;30;;;1.7;22.38;64.25;1.866667;
83676;02/09/1996;1200;1;;14.9;;;;;;
83676;03/09/1996;0000;;32.2;;;5.4;21.42;73;7.766667;
83676;03/09/1996;1200;0;;16.8;;;;;;
83676;04/09/1996;0000;;23.2;;;7;19.76;85;2.8;
83676;04/09/1996;1200;22.3;;16.8;;;;;;
83676;05/09/1996;0000;;23.5;;;1.9;19.4;89.75;1.766667;
83676;05/09/1996;1200;0.2;;17.5;;;;;;
83676;06/09/1996;0000;;24;;;1.4;19.32;72.5;3.366667;
83676;06/09/1996;1200;36.4;;16.6;;;;;;
83676;07/09/1996;0000;;27;;;5.3;20.88;67.75;4.2;
83676;07/09/1996;1200;0;;14.3;;;;;;
83676;08/09/1996;0000;;29.2;;;4;22.12;68.5;3.7;
83676;08/09/1996;1200;0;;19;;;;;;
83676;09/09/1996;0000;;21.2;;;4.6;18.8;92.5;2.833333;
83676;09/09/1996;1200;22.9;;17;;;;;;
83676;10/09/1996;0000;;19.2;;;0.9;17.76;97;3;
83676;10/09/1996;1200;23.7;;16.6;;;;;;
83676;11/09/1996;0000;;21.8;;;0.6;17.4;74.75;3.966667;
83676;11/09/1996;1200;15.7;;12.2;;;;;;
83676;12/09/1996;0000;;25.8;;;2.9;19.48;71.5;4.233333;
83676;12/09/1996;1200;0;;12;;;;;;
83676;13/09/1996;0000;;30;;;4;22.36;65;2.7;
83676;13/09/1996;1200;0;;15;;;;;;
83676;14/09/1996;0000;;29.8;;;4.5;22.92;63;2.733333;
83676;14/09/1996;1200;0;;17.2;;;;;;
83676;15/09/1996;0000;;30;;;5.7;23.56;56.75;1.866667;
83676;15/09/1996;1200;0;;17;;;;;;
83676;16/09/1996;0000;;30.3;;;5.8;24.36;48;2.166667;
83676;16/09/1996;1200;0;;17.7;;;;;;
83676;17/09/1996;0000;;26.5;;;7;21.1;69.75;3.8;
83676;17/09/1996;1200;0;;17.6;;;;;;
83676;18/09/1996;0000;;27.9;;;5.4;20.82;56;6.2;
83676;18/09/1996;1200;0;;13.7;;;;;;
83676;19/09/1996;0000;;29.5;;;6.7;22.66;56.5;4.1;
83676;19/09/1996;1200;0;;15;;;;;;
83676;20/09/1996;0000;;32.2;;;6.4;24.7;55.25;2.133333;
83676;20/09/1996;1200;0;;17.7;;;;;;
83676;21/09/1996;0000;;32.8;;;8;26.16;44.25;2.3;
83676;21/09/1996;1200;0;;19.9;;;;;;
83676;22/09/1996;0000;;33.5;;;8.1;26.42;48;1.8;
83676;22/09/1996;1200;0;;19.7;;;;;;
83676;23/09/1996;0000;;34.4;;;8;26.24;53.5;1.633333;
83676;23/09/1996;1200;0;;19;;;;;;
83676;24/09/1996;0000;;34.4;;;8;26.52;53.5;1.566667;
83676;24/09/1996;1200;0;;20.8;;;;;;
83676;25/09/1996;0000;;30.8;;;7.7;23.96;60.75;3.9;
83676;25/09/1996;1200;0.5;;19;;;;;;
83676;26/09/1996;0000;;30.4;;;7.5;23.6;66;3.8;
83676;26/09/1996;1200;0;;19.8;;;;;;
83676;27/09/1996;0000;;32.4;;;7.1;24.64;59;3.133333;
83676;27/09/1996;1200;0;;18.6;;;;;;
83676;28/09/1996;0000;;33;;;8.6;25.56;59.5;2.333333;
83676;28/09/1996;1200;0;;19.6;;;;;;
83676;29/09/1996;0000;;33;;;7.5;25.48;61.25;2.433333;
83676;29/09/1996;1200;0;;19.8;;;;;;
83676;30/09/1996;0000;;31.9;;;7;25.6;57.25;3.666667;
83676;30/09/1996;1200;0;;19.6;;;;;;
83676;01/10/1996;0000;;30.4;;;9.4;23.6;49.5;4.466667;
83676;01/10/1996;1200;0;;18;;;;;;
83676;02/10/1996;0000;;28.2;;;8.4;20.58;85.5;4.233333;
83676;02/10/1996;1200;0;;16.1;;;;;;
83676;03/10/1996;0000;;29.4;;;1.3;22.76;73.5;4.266667;
83676;03/10/1996;1200;5;;18.7;;;;;;
83676;04/10/1996;0000;;32.2;;;4.8;25.06;63.5;3.066667;
83676;04/10/1996;1200;3.5;;18.5;;;;;;
83676;05/10/1996;0000;;34.2;;;7;27.1;57.25;2.2;
83676;05/10/1996;1200;0;;20.4;;;;;;
83676;06/10/1996;0000;;34.5;;;7.8;24.74;74;4.066667;
83676;06/10/1996;1200;0;;20.6;;;;;;
83676;07/10/1996;0000;;29.8;;;6.5;22.68;72.75;3.566667;
83676;07/10/1996;1200;26.1;;19.6;;;;;;
83676;08/10/1996;0000;;30.8;;;5;23.16;59;3.533333;
83676;08/10/1996;1200;0;;16.6;;;;;;
83676;09/10/1996;0000;;32.4;;;6;24.96;62.75;3.466667;
83676;09/10/1996;1200;0;;18.6;;;;;;
83676;10/10/1996;0000;;32.8;;;6.2;24.12;66;4.366667;
83676;10/10/1996;1200;0;;20.8;;;;;;
83676;11/10/1996;0000;;33;;;6.5;26.4;63.75;2.3;
83676;11/10/1996;1200;3.8;;20.4;;;;;;
83676;12/10/1996;0000;;34.6;;;6;27.44;65;2.566667;
83676;12/10/1996;1200;0;;22;;;;;;
