Insolacao,Evaporacao Piche,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media,Precipitacao,TempMinima
103,0.32258064516129026,-0.5449735449735449,0.8959616700889801,0.5238095238095237,-0.42105263157894735,-1.0,-1.0
104,0.6612903225806452,-0.6507936507936508,0.8535249828884324,0.5739348370927317,-0.5,-1.0,-1.0
105,0.4677419354838708,-0.6825396825396826,0.871321013004791,0.5388471177944862,-0.6491228947368421,-1.0,-1.0
106,0.06451612903225801,-0.6402116402116402,0.786447638603696,0.794486215538847,-0.5087718421052632,-1.0,-1.0
107,-1.0,-0.8201058201058201,0.731690622861054,0.6641604010025062,-0.385965,-0.05290322580645168,-1.0
108,-0.9193548387096774,-0.8518518518518519,0.730321697467488,0.6541353383458646,-0.09649131578947368,-0.9638709677419355,-1.0
109,-0.6129032258064516,-0.7354497354497354,0.7180013689253937,0.8596491228070176,-0.3421052631578948,-0.9225806451612903,-1.0
110,-1.0,-0.8941798941798942,0.730321697467488,0.8145363408521302,-0.5701755263157895,-0.6335483870967742,-1.0
111,-0.6612903225806451,-0.8412698412698413,0.7207392197125255,0.8045112781954886,-0.7192981578947368,-0.8606451612903225,-1.0
112,0.564516129032258,-0.8941798941798942,0.7672826830937713,0.6140350877192982,-0.6578947368421053,-0.9776344086021506,-1.0
113,0.5483870967741935,-0.7777777777777778,0.7768651608487338,0.593984962406015,-0.46491236842105255,-0.9776344086021506,-1.0
114,0.6612903225806452,-0.693121693121693,0.8015058179329226,0.6240601503759398,-0.5877192105263158,-1.0,-1.0
115,0.3548387096774195,-0.746031746031746,0.8261464750171115,0.5338345864661653,-0.631578947368421,-1.0,-1.0
116,0.20967741935483875,-0.7037037037037037,0.7919233401779602,0.6090225563909772,-0.6578947368421053,-1.0,-1.0
117,0.629032258064516,-0.746031746031746,0.8425735797399041,0.6390977443609023,-0.6578947368421053,-1.0,-1.0
118,-0.7903225806451613,-0.7777777777777778,0.7494866529774125,0.6791979949874687,-0.13157894736842113,-0.26881720430107525,-1.0
119,-0.7903225806451613,-0.7671957671957672,0.6714579055441479,0.6491228070175437,0.631578947368421,-0.026236559139784954,-1.0
120,-0.27419354838709675,-0.8941798941798942,0.7590691307323749,0.593984962406015,-0.37719289473684225,-0.9372043010752689,-1.0
121,-0.9516129032258065,-0.6825396825396826,0.7043121149897329,0.7744360902255638,-0.6140350000000001,-0.9862365591397849,-1.0
122,-1.0,-0.7566137566137566,0.7357973990417521,0.6842105263157894,-0.5789473684210527,-0.8830107526881721,-1.0
123,-0.19354838709677424,-0.5555555555555556,0.7590691307323749,0.6992481203007519,-0.28070184210526317,-0.9483870967741935,-1.0
124,-1.0,-0.6613756613756614,0.6454483230663928,0.8295739348370925,-0.6491228947368421,-0.9191397849462366,-1.0
125,-0.5967741935483871,-0.9047619047619048,0.7056810403832992,0.794486215538847,-0.6140350000000001,-0.44000000000000006,-1.0
126,0.5483870967741935,-0.873015873015873,0.8220396988364134,0.6290726817042605,-0.6754386842105263,-0.9991397849462366,-1.0
127,0.532258064516129,-0.746031746031746,0.8028747433264887,0.6691729323308269,-0.6403507894736842,-0.9853763440860215,-1.0
128,0.016129032258064502,-0.7777777777777778,0.7700205338809034,0.6791979949874687,-0.631578947368421,-0.9088172043010753,-1.0
129,-0.9193548387096774,-0.7883597883597884,0.7481177275838466,0.6992481203007519,-0.6052631578947368,-0.9948387096774194,-1.0
130,0.6129032258064515,-0.7883597883597884,0.8193018480492811,0.6390977443609023,-0.6228071052631579,-1.0,-1.0
131,0.32258064516129026,-0.7883597883597884,0.7590691307323749,0.6691729323308269,-0.736842105263158,-0.9948387096774194,-1.0
132,0.38709677419354827,-0.7883597883597884,0.7878165639972621,0.6842105263157894,-0.6491228947368421,-1.0,-1.0
133,0.4838709677419353,-0.8306878306878307,0.808350444900753,0.7543859649122806,-0.5701755263157895,-1.0,-1.0
134,0.596774193548387,-0.7566137566137566,0.8357289527720739,0.6340852130325814,-0.5877192105263158,-1.0,-1.0
135,0.4516129032258065,-0.7777777777777778,0.7973990417522245,0.4837092731829573,-0.6842105263157895,-1.0,-1.0
136,0.016129032258064502,-0.6825396825396826,0.7768651608487338,0.6892230576441101,-0.5789473684210527,-0.9595698924731183,-1.0
137,-1.0,-0.8095238095238095,0.7002053388090348,0.8245614035087718,-0.4298244736842106,-0.8090322580645162,-1.0
138,0.596774193548387,-0.873015873015873,0.7919233401779602,0.5789473684210527,-0.5,-0.9647311827956989,-1.0
139,0.5483870967741935,-0.7883597883597884,0.7919233401779602,0.5438596491228069,-0.6842105263157895,-1.0,-1.0
140,0.016129032258064502,-0.7883597883597884,0.7015742642026008,0.6741854636591478,-0.6578947368421053,-0.9655913978494624,-1.0
141,0.40322580645161277,-0.746031746031746,0.7782340862422998,0.5839598997493733,-0.5087718421052632,-0.9956989247311828,-1.0
142,-0.016129032258064613,-0.5661375661375662,0.6837782340862424,0.7593984962406015,0.11403499999999989,-0.9827956989247312,-1.0
143,0.3548387096774195,-0.7354497354497354,0.7166324435318274,0.6290726817042605,-0.6052631578947368,-0.7453763440860215,-1.0
144,0.19354838709677424,-0.6825396825396826,0.6974674880219027,0.6491228070175437,-0.6052631578947368,-0.8451612903225807,-1.0
145,-0.016129032258064613,-0.693121693121693,0.728952772073922,0.7092731829573933,-0.4824560526315791,-0.9329032258064516,-1.0
146,0.435483870967742,-0.693121693121693,0.7522245037645447,0.5388471177944862,-1.1102230246251565e-16,-0.9776344086021506,-1.0
147,-0.12903225806451613,-0.6613756613756614,0.6865160848733745,0.7393483709273183,-0.7017544736842105,-0.9913978494623656,-1.0
148,0.25806451612903225,-0.7248677248677249,0.7399041752224504,0.5137844611528821,-0.4824560526315791,-0.9113978494623656,-1.0
149,-0.06451612903225812,-0.5449735449735449,0.6413415468856947,0.7393483709273183,-0.5964913157894737,-0.956989247311828,-1.0
150,0.5483870967741935,-0.7671957671957672,0.676933607118412,0.744360902255639,-0.5263157894736843,-0.8227956989247311,-1.0
151,0.564516129032258,-0.6613756613756614,0.623545516769336,0.8796992481203008,-0.6666665789473685,-1.0,-1.0
152,0.16129032258064524,-0.8624338624338624,0.675564681724846,0.8696741854636589,-0.631578947368421,-1.0,-1.0
153,-0.564516129032258,-0.8095238095238095,0.568788501026694,0.8847117794486214,-0.6228071052631579,-0.9165591397849462,-1.0
154,-0.6612903225806451,-0.6719576719576719,0.6043805612594113,0.8145363408521302,-0.6403507894736842,-0.7023655913978495,-1.0
155,0.29032258064516125,-0.9153439153439153,0.6837782340862424,0.6140350877192982,-0.5789473684210527,-0.9896774193548387,-1.0
156,-0.11290322580645162,-0.7354497354497354,0.6988364134154688,0.7092731829573933,-0.5701755263157895,-1.0,-1.0
157,-0.30645161290322587,-0.6190476190476191,0.6276522929500343,0.8295739348370925,-0.49122815789473684,-0.9974193548387097,-1.0
158,-0.9193548387096774,-0.7248677248677249,0.5509924709103353,0.8646616541353382,-0.16666657894736847,-0.8658064516129033,-1.0
159,-0.9193548387096774,-0.4391534391534392,0.6098562628336754,0.5488721804511276,-0.052631578947368474,-0.935483870967742,-1.0
160,-0.4032258064516129,-0.20634920634920628,0.5756331279945242,0.6340852130325814,-0.12280710526315797,-0.9810752688172043,-1.0
161,-0.967741935483871,-0.6296296296296295,0.5331964407939767,0.6791979949874687,-0.5789473684210527,-0.9165591397849462,-1.0
162,-0.22580645161290325,-0.5767195767195767,0.5838466803559206,0.488721804511278,-0.5614034210526316,-0.9870967741935484,-1.0
163,-0.30645161290322587,-0.5767195767195767,0.6112251882272415,0.744360902255639,-0.5087718421052632,-1.0,-1.0
164,-0.4193548387096774,-0.5978835978835979,0.6057494866529773,0.6842105263157894,-0.5438597368421052,-0.9655913978494624,-1.0
165,-0.22580645161290325,-0.6402116402116402,0.6030116358658453,0.6340852130325814,-0.13157894736842113,-0.933763440860215,-1.0
166,-0.532258064516129,-0.6719576719576719,0.5770020533880902,0.8295739348370925,-0.6052631578947368,-0.9913978494623656,-1.0
167,-0.22580645161290325,-0.8835978835978836,0.5564681724845995,0.7243107769423558,-0.7105263157894737,-0.8047311827956989,-1.0
168,0.5806451612903227,-0.873015873015873,0.6030116358658453,0.6741854636591478,-0.6228071052631579,-1.0,-1.0
169,0.564516129032258,-0.7037037037037037,0.6331279945242982,0.7142857142857142,-0.5789473684210527,-1.0,-1.0
170,0.5483870967741935,-0.746031746031746,0.6331279945242982,0.6340852130325814,-0.631578947368421,-0.9991397849462366,-1.0
171,-0.17741935483870974,-0.746031746031746,0.6030116358658453,0.7593984962406015,-0.6578947368421053,-1.0,-1.0
172,0.4516129032258065,-0.798941798941799,0.600273785078713,0.7694235588972429,-0.6929823684210527,-1.0,-1.0
173,-0.6612903225806451,-0.8095238095238095,0.5386721423682408,0.8596491228070176,-0.5438597368421052,-1.0,-1.0
174,0.27419354838709675,-0.7142857142857142,0.5811088295687885,0.794486215538847,-0.6052631578947368,-0.8055913978494623,-1.0
175,0.24193548387096775,-0.6613756613756614,0.600273785078713,0.7794486215538847,-0.6403507894736842,-1.0,-1.0
176,-0.5,-0.8624338624338624,0.6481861738535248,0.7894736842105261,-0.6052631578947368,-1.0,-1.0
177,0.20967741935483875,-0.873015873015873,0.6084873374401094,0.7493734335839597,-0.6403507894736842,-1.0,-1.0
178,0.11290322580645173,-0.9153439153439153,0.6659822039698835,0.694235588972431,-0.6842105263157895,-1.0,-1.0
179,0.032258064516129004,-0.6719576719576719,0.6687200547570156,0.6791979949874687,-0.5701755263157895,-1.0,-1.0
180,0.30645161290322576,-0.4391534391534392,0.6481861738535248,0.6340852130325814,-0.6052631578947368,-1.0,-1.0
181,-0.967741935483871,-0.798941798941799,0.57015742642026,0.8095238095238093,-0.19298236842105276,-1.0,-1.0
182,-0.11290322580645162,-0.9365079365079365,0.598904859685147,0.8546365914786966,-0.631578947368421,-0.9070967741935484,-1.0
183,-0.06451612903225812,-0.7883597883597884,0.6495550992470911,0.6040100250626566,-0.7017544736842105,-0.6352688172043011,-1.0
184,0.596774193548387,-0.7354497354497354,0.6837782340862424,0.5989974937343359,-0.631578947368421,-0.970752688172043,-1.0
185,0.4677419354838708,-0.5978835978835979,0.6522929500342232,0.6340852130325814,-0.254386052631579,-0.9802150537634409,-1.0
186,0.24193548387096775,-0.6402116402116402,0.6167008898015058,0.6390977443609023,-0.5438597368421052,-0.9346236559139784,-1.0
187,-0.6935483870967742,-0.5661375661375662,0.5852156057494866,0.7493734335839597,-0.4736842105263158,-1.0,-1.0
188,0.016129032258064502,-0.7248677248677249,0.5975359342915809,0.7794486215538847,-0.46491236842105255,-0.9225806451612903,-1.0
189,-0.8225806451612903,-0.6296296296296295,0.5660506502395617,0.6741854636591478,-0.3245613157894738,-0.8795698924731183,-1.0
190,0.16129032258064524,-0.6825396825396826,0.6030116358658453,0.6691729323308269,-0.6578947368421053,-0.9741935483870968,-1.0
191,0.30645161290322576,-0.6402116402116402,0.6386036960985626,0.6140350877192982,-0.6491228947368421,-1.0,-1.0
192,-0.5967741935483871,-0.693121693121693,0.5633127994524298,0.8696741854636589,-0.6140350000000001,-0.9896774193548387,-1.0
193,0.19354838709677424,-0.7777777777777778,0.6153319644079398,0.7644110275689222,-0.5614034210526316,-0.9724731182795698,-1.0
194,0.5483870967741935,-0.8941798941798942,0.6153319644079398,0.7142857142857142,-0.6052631578947368,-1.0,-1.0
195,-0.8548387096774194,-0.7037037037037037,0.57015742642026,0.7794486215538847,-0.46491236842105255,-1.0,-1.0
196,0.30645161290322576,-0.8095238095238095,0.62217659137577,0.6992481203007519,-0.7017544736842105,-0.9836559139784946,-1.0
197,0.24193548387096775,-0.7037037037037037,0.6618754277891854,0.6541353383458646,-0.49122815789473684,-1.0,-1.0
198,0.564516129032258,-0.8095238095238095,0.6495550992470911,0.7042606516290726,-0.6052631578947368,-1.0,-1.0
199,0.29032258064516125,-0.746031746031746,0.6399726214921286,0.7092731829573933,-0.5,-1.0,-1.0
200,0.4677419354838708,-0.7248677248677249,0.6495550992470911,0.6040100250626566,-0.6052631578947368,-1.0,-1.0
201,-0.32258064516129026,-0.746031746031746,0.6194387405886379,0.7744360902255638,-0.5789473684210527,-1.0,-1.0
202,-0.14516129032258074,-0.8941798941798942,0.6741957563312799,0.694235588972431,-0.6842105263157895,-0.9827956989247312,-1.0
203,-0.3870967741935485,-0.7671957671957672,0.678302532511978,0.7393483709273183,-0.5877192105263158,-0.9982795698924731,-1.0
204,0.12903225806451601,-0.798941798941799,0.6919917864476384,0.7092731829573933,-0.631578947368421,-1.0,-1.0
205,-0.06451612903225812,-0.7566137566137566,0.6974674880219027,0.6892230576441101,-0.2017544736842105,-0.9913978494623656,-1.0
206,-0.11290322580645162,-0.746031746031746,-1.0,0.6691729323308269,-0.6754386842105263,-1.0,-1.0
207,0.25806451612903225,-0.7037037037037037,0.7207392197125255,0.5739348370927317,-0.6578947368421053,-1.0,-1.0
208,0.596774193548387,-0.746031746031746,0.676933607118412,0.5839598997493733,-0.4824560526315791,-1.0,-1.0
209,0.6129032258064515,-0.5132275132275133,0.7207392197125255,0.5288220551378444,-0.14912289473684215,-1.0,-1.0
210,-0.8064516129032258,-0.3121693121693121,0.5797399041752223,0.8395989974937343,0.1578947368421053,-1.0,-1.0
211,-1.0,-0.798941798941799,0.5770020533880902,0.8195488721804511,-0.5087718421052632,-0.8623655913978494,-1.0
212,-1.0,-0.8306878306878307,0.5345653661875429,0.7192982456140351,-0.5964913157894737,-0.6920430107526883,-1.0
213,0.0,-0.8412698412698413,0.7029431895961669,0.7644110275689222,0.02631578947368407,-1.0,-1.0
214,-0.16129032258064513,-0.873015873015873,0.676933607118412,0.6992481203007519,-0.6140350000000001,-0.9888172043010752,-1.0
215,0.20967741935483875,-0.8941798941798942,0.6687200547570156,0.7694235588972429,-0.1842105263157895,-0.9535483870967741,-1.0
216,-0.6129032258064516,-0.9259259259259259,0.62217659137577,0.8646616541353382,-0.6491228947368421,-0.9088172043010753,-1.0
217,-0.048387096774193505,-0.9047619047619048,0.7275838466803557,0.7744360902255638,-0.5789473684210527,-0.9406451612903226,-1.0
218,0.29032258064516125,-0.9153439153439153,0.6988364134154688,0.7142857142857142,-0.6578947368421053,-1.0,-1.0
219,0.016129032258064502,-0.9470899470899471,0.6865160848733745,0.6992481203007519,-0.5438597368421052,-1.0,-1.0
220,0.7419354838709677,-0.7777777777777778,0.6960985626283367,0.7744360902255638,-0.6140350000000001,-0.9759139784946237,-1.0
221,-0.11290322580645162,-0.9365079365079365,0.7097878165639973,0.6691729323308269,-0.4298244736842106,-0.9862365591397849,-1.0
222,0.7096774193548385,-0.6613756613756614,0.7371663244353182,0.7343358395989974,-0.6403507894736842,-1.0,-1.0
223,-0.032258064516129004,-0.7037037037037037,0.760438056125941,0.7092731829573933,-0.35087710526315796,-1.0,-1.0
224,-0.8225806451612903,-0.8095238095238095,0.7152635181382614,0.8897243107769421,-0.6228071052631579,-0.9982795698924731,-1.0
225,-0.14516129032258074,-0.8095238095238095,0.7467488021902806,0.7744360902255638,-0.5087718421052632,-0.9888172043010752,-1.0
226,0.629032258064516,-0.746031746031746,0.7837097878165638,0.7744360902255638,-0.6754386842105263,-0.9956989247311828,-1.0
